 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 19 667 15 3 ZTF_g 482153445915 0 2.2052 93.2697 13.884 26.3245 2.09509e-05 0.0354787 -0.051931 3.46496e-05 374 30. 0.055777 0.050883 19.583 26.3245 1 2458236.6534491 667120159 10.4967302106726 64.6938624758686 0.18048692886342 0.982385715037449 -117.301187595555 114.386175176398 -1.03239065088777 1.06767935947822 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 20 667 15 3 ZTF_g 482204985915 0 2.0882 93.0296 14.3107 26.2961 2.81076e-05 0.0406413 -0.0204535 4.62922e-05 366 30. 0.060638 0.054837 19.5734 26.2961 1 2458236.7049884 667120159 43.1278167693074 68.6309499732547 0.699024285819012 0.914032761406841 61.6974220922025 118.376808532462 0.524705460045548 1.08542975540831 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 21 667 15 3 ZTF_r 491186575915 33554432 1.8528 76.7686 9.22819 25.3925 3.35915e-05 0.0464803 0.116672 4.76715e-05 430 30. 0.061654 0.054639 19.2083 25.3925 1 2458245.6865741 667120259 27.0123592671135 36.2862553971421 0.828085471901273 1.14145838730945 92.5696883712975 67.0859096846455 1.38916131549151 1.05644917942136 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 22 667 15 3 ZTF_g 491212595915 0 2.6113 49.2032 6.00787 25.6534 6.96754e-05 0.0642371 -0.078134 0.000114583 368 30. 0.065757 0.057461 19.7013 25.6534 1 2458245.7125926 667120159 20.7809679211081 28.4649616846222 0.812100858281072 1.13185876205478 58.3216088980507 46.2148895017842 1.27046518822123 1.07362378655697 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 23 667 15 3 ZTF_i 492286355915 0 1.852 294.371 7.26633 25.5308 2.6249e-06 0.0205916 0.188823 9.25832e-06 439 30. 0.062916 0.050893 19.7503 25.5308 2 2458246.7863542 667120359 -9.87273723731475 26.729519928196 -0.410866961937913 1.01037582098634 -5.8592852354162 49.8386101973783 -0.11835698939495 1.04096917485548 0.148130552645357 18.976999912262 0.028999999165535 0.745999991893768 0.0329999998211861 2458173.748542 2458266.718287 0
 24 667 15 3 ZTF_r 494164725915 0 2.1159 168.574 6.5343 26.2212 8.7448e-06 0.0237983 0.111603 1.24661e-05 433 30. 0.056388 0.050027 20.4356 26.275 1 2458248.6647222 667120259 36.7276695178723 26.1376976008588 1.56307869601489 1.03340706684008 50.539168141012 49.3259370525334 1.03149692406289 1.03884834409876 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 25 667 15 3 ZTF_g 494174725915 0 2.2988 94.2405 5.03023 26.3559 1.29948e-05 0.0291925 -0.0818676 1.87177e-05 430 30. 0.057364 0.05306 20.7707 26.3559 1 2458248.6747222 667120159 -58.7704600734105 23.5128841455488 -2.78040453143849 0.865270640986672 -86.9851840718554 41.6800852768655 -2.10102819390991 1.05655851509174 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 26 667 15 3 ZTF_r 500171385915 0 2.0798 168.528 6.74403 26.2107 8.1267e-06 0.0228829 0.107739 1.15222e-05 434 30. 0.056927 0.050276 20.3893 26.275 1 2458254.6713889 667120259 -26.9397010726132 27.5089137747649 -1.08936679011885 0.900082604616513 50.7089881387693 52.1100296929081 0.979667760549533 1.04381934689295 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 27 667 15 3 ZTF_r 506171115915 0 1.9871 158.173 10.0583 26.1726 1.08286e-05 0.0265423 0.114529 1.55396e-05 428 30. 0.051376 0.051694 19.8972 26.1726 1 2458260.6711111 667120259 -35.3136234732078 41.3966749585635 -0.948924421638372 0.958437613710312 -32.7033044244127 76.6409541395049 -0.42958185256102 1.05187818369897 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 28 667 15 3 ZTF_i 507270025915 0 1.9861 268.815 10.5729 25.4438 5.3102e-06 0.0291095 0.184332 1.91828e-05 438 30. 0.076309 0.061069 19.2738 25.4438 2 2458261.7700231 667120359 -30.4392626406226 34.455772708976 -0.98271352917117 1.05756812577293 -88.9483828722676 63.9932254681229 -1.39932711147926 1.04078696582616 0.148130552645357 18.976999912262 0.028999999165535 0.745999991893768 0.0329999998211861 2458173.748542 2458266.718287 0
