 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 278 596 6 1 ZTF_r 1376193652115 0 2.0153 166.028 5.20792 26.2938 6.2146e-06 0.0356779 0.0864925 1.12731e-05 1347 30. 0.148869 0.04908 20.6989 26.2938 2 2459130.6936574 596120221 30.646293883399 31.959265923079 1.06668445886675 2.16728243005071 -43.1327008410652 59.4131786977032 -0.730868184713781 1.03920694094176 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 279 596 6 1 ZTF_i 1376210062115 2097152 1.5734 392.361 9.45871 26.4844 6.198e-07 0.0171374 0.188194 3.78549e-06 1355 60. 0.059452 0.050127 20.4009 26.4844 2 2459130.7100694 596120321 -37.6757958552701 42.1243286223027 -0.994911026126512 2.91224390346475 41.5322700127654 83.8396871266058 0.49871360060918 1.03181344568124 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 280 596 6 1 ZTF_r 1376265372115 0 2.0497 166.288 6.79676 26.285 3.195e-06 0.0257152 0.0960937 5.7727e-06 1356 30. 0.08644 0.047442 20.419 26.285 2 2459130.7653704 596120221 182.544236532642 34.6589993435732 5.85877617463774 1.65658553288887 119.110926443264 61.2226473095612 1.95864031784802 1.05308574845695 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 281 596 6 1 ZTF_g 1376361942115 0 2.3376 98.3272 8.97378 26.1802 6.2765e-06 0.034596 -0.0556301 1.23755e-05 1271 30. 0.059395 0.052883 19.8415 26.1802 2 2459130.8619444 596120121 0.988851617316541 43.131939899528 0.0255027455548879 1.11220757240175 -126.120939059779 73.5255066097926 -1.72688875868001 1.05789753408682 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 282 596 6 1 ZTF_g 1377207342115 0 2.402 107.353 4.26837 26.2707 1.85904e-05 0.0615188 -0.156605 3.3686e-05 1335 30. 0.191965 0.047297 20.7017 26.2707 2 2459131.7073495 596120121 -214.794256408086 26.7761557444273 -8.92337696119629 1.65282004766494 -275.783965282353 45.2838606122032 -6.13113330891481 1.0666089865372 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 283 596 6 1 ZTF_r 1377218412115 0 1.9475 165.677 5.74918 26.2701 4.3388e-06 0.0298282 0.0915752 7.8575e-06 1343 30. 0.114743 0.047664 20.6166 26.2701 1 2459131.7184144 596120221 -153.737158649693 31.1609837536218 -5.48810600575863 2.01101654051379 -272.624995169808 57.5390676781245 -4.76999630465123 1.04815124197855 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 284 596 6 1 ZTF_r 1377248322115 0 1.8151 162.559 5.74769 26.2598 4.0436e-06 0.0288238 0.0919058 7.30344e-06 1348 30. 0.10694 0.047523 20.6424 26.2598 2 2459131.7483218 596120221 -21.0866570284633 27.6084526151842 -0.849611670267918 2.12083930688673 -35.1749757206061 52.2605306610455 -0.677602786614433 1.04200052672969 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 285 596 6 1 ZTF_g 1377257112115 0 2.1521 100.147 4.89994 26.2053 1.35391e-05 0.0526845 -0.136487 2.48242e-05 1336 30. 0.132904 0.048382 20.5926 26.2053 1 2459131.7571181 596120121 -119.433681122858 25.2680134069767 -5.25787819026851 1.36371162217278 -110.164365469562 45.3007977206937 -2.4482202166306 1.05688332206502 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 286 596 6 1 ZTF_i 1377275552115 0 1.7149 389.181 9.76769 26.4566 4.45e-07 0.0144076 0.185448 2.73355e-06 1351 60. 0.052515 0.046343 20.2546 26.4566 2 2459131.7755556 596120321 -206.208373103162 42.9524287511814 -5.34039487984279 1.77678414561992 -581.577567561415 86.1901955962574 -6.79305252632908 1.03399751150504 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 287 596 6 1 ZTF_g 1377321382115 0 2.1124 83.2845 7.51442 26.009 6.2539e-06 0.0347381 -0.0802421 1.2211e-05 1286 30. 0.060963 0.048712 19.9437 26.009 2 2459131.8213889 596120121 -92.0341035883305 36.2503050078045 -2.82417707066671 0.996655499859891 -244.291347014158 66.7130105180233 -3.68648725911021 1.04663711084985 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 288 596 6 1 ZTF_r 1380149792115 0 2.4375 163.759 6.42341 26.2751 4.8282e-06 0.0315455 0.0926739 8.77122e-06 1345 30. 0.112714 0.053842 20.2777 26.2751 2 2459134.6497917 596120221 -511.396726548244 37.4020938743876 -15.2095662517119 1.56401809721826 -488.709525682966 61.8290348474123 -7.95744286920388 1.06332393918603 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 289 596 6 1 ZTF_r 1380182362115 0 1.7205 165.14 6.36293 26.2849 3.3107e-06 0.0260781 0.0960433 6.01083e-06 1349 30. 0.096262 0.047765 20.5814 26.2849 1 2459134.6823611 596120221 -105.402572172232 31.1105819779329 -3.76875473306267 1.60193409904677 -101.672073634719 60.5863908508319 -1.68943618299285 1.03943394965673 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 290 596 6 1 ZTF_r 1380194932115 0 1.7638 165.608 6.24276 26.2828 4.087e-06 0.0289647 0.099408 7.4085e-06 1349 30. 0.101376 0.047141 20.5954 26.2828 2 2459134.6949306 596120221 -126.678999168696 30.1105034094134 -4.67995210211025 2.01608563377985 -325.103584449426 57.9840465263929 -5.64453837568101 1.039016268025 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 291 596 6 1 ZTF_g 1380236432115 0 2.4486 104.786 4.5872 26.2643 1.56686e-05 0.0566629 -0.148286 2.86263e-05 1347 30. 0.175154 0.04802 20.5923 26.2643 1 2459134.7364352 596120121 -180.047382374649 29.3384477879821 -6.82660037063438 1.67447110490994 -149.835700232114 48.7672164163967 -3.09316100812436 1.0626124677572 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 292 596 6 1 ZTF_g 1380254712115 0 2.3587 104.973 4.68348 26.2496 1.53625e-05 0.0560544 -0.138505 2.81527e-05 1339 30. 0.165798 0.047918 20.5831 26.2496 2 2459134.7547106 596120121 -233.601190104756 28.2826825222709 -9.18775177925237 1.31919408451418 -264.218686454407 48.8192441174044 -5.44863443337593 1.05587819765381 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 293 596 6 1 ZTF_i 1380337142115 0 2.4884 376.012 10.1764 26.4367 5.87e-07 0.0168231 0.190986 3.45143e-06 1361 60. 0.062955 0.050553 19.9363 26.4367 2 2459134.8371412 596120321 327.549692524574 54.2963369986004 6.71060174545633 1.7538465717285 300.306423797678 90.8194097361002 3.32890299241709 1.05566163060423 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 294 596 6 1 ZTF_i 1381189422115 0 1.5466 390.376 10.3573 26.4813 6.575e-07 0.0175773 0.184811 4.05847e-06 1346 60. 0.054913 0.057231 20.3207 26.4813 2 2459135.6894213 596120321 -324.141201038117 43.4702113319283 -8.29463512606681 2.36624357139526 -369.429143805515 88.360757248628 -4.20907744483926 1.03008791910041 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 295 596 6 1 ZTF_g 1381236662115 0 1.803 104.781 4.67169 26.2651 1.5894e-05 0.0569694 -0.146346 2.89978e-05 1346 30. 0.138984 0.046361 20.7872 26.2651 2 2459135.7366667 596120121 -62.3534862168276 23.6565956405525 -2.93199546768037 1.56811774581538 -70.425014660278 45.1560176134619 -1.57009707527387 1.04339887988201 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 296 596 6 1 ZTF_r 1381267842115 0 1.6204 161.873 6.50392 26.2762 3.3871e-06 0.0263594 0.0951603 6.12758e-06 1350 30. 0.089674 0.050662 20.5863 26.2762 2 2459135.7678472 596120221 194.64795427638 30.308547119216 7.14396842553376 1.98663227762217 36.9958066611209 59.0246034047091 0.631007637478891 1.03211965020747 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 297 596 6 1 ZTF_r 1381386822115 0 1.8701 144.453 9.47563 26.1399 2.803e-06 0.0248633 0.115158 5.09526e-06 1439 30. 0.071666 0.058568 19.9662 26.1399 2 2459135.8868287 596120221 33.9749635696167 39.1772383458783 0.964672686200224 2.00264118989511 -50.7603101753554 74.612576007656 -0.684900408473132 1.03740388422235 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 298 596 6 1 ZTF_g 1382137532115 0 1.9576 106.459 4.87171 26.2772 1.4714e-05 0.0546704 -0.142052 2.69195e-05 1340 30. 0.151884 0.051661 20.7573 26.2772 2 2459136.6375347 596120121 -252.40872876083 24.8389763309456 -11.3038263436921 2.36327123303705 -212.768087028341 45.8315418620976 -4.67366105597273 1.04906081176736 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 299 596 6 1 ZTF_r 1382154782115 0 1.737 169.148 6.25466 26.2897 3.9156e-06 0.0283836 0.0978443 7.10937e-06 1352 30. 0.100124 0.048876 20.6005 26.2897 2 2459136.6547801 596120221 -40.8908113184557 31.0403247246198 -1.46539354002374 1.51142053471298 -105.163662662718 59.1720851435811 -1.78922114582297 1.03734087196495 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 300 596 6 1 ZTF_r 1382185622115 0 1.6616 170.539 6.24494 26.3016 3.6016e-06 0.0271252 0.0935521 6.55074e-06 1345 30. 0.099828 0.048045 20.6318 26.3016 1 2459136.685625 596120221 -185.525054898167 27.8526201399007 -7.40954113927893 2.02851628793027 -165.6924562174 54.1494847676508 -3.08051692751797 1.04108154178783 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 301 596 6 1 ZTF_g 1382215102115 0 1.7736 108.029 4.73003 26.3015 1.33673e-05 0.0523926 -0.14352 2.44296e-05 1348 30. 0.138185 0.047461 20.8592 26.3015 1 2459136.7151042 596120121 -71.1179940175166 23.4730479289561 -3.37027092518569 1.75953018508049 -138.927093144039 45.4013282048262 -3.08058774136599 1.03887389490554 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 302 596 6 1 ZTF_i 1382254472115 0 1.4081 404.213 9.93533 26.4989 8.344e-07 0.019767 0.182414 5.165e-06 1352 60. 0.06809 0.058232 20.4131 26.4989 2 2459136.7544792 596120321 -658.049728781073 38.4896990305427 -19.0181820533545 2.66894035672261 -845.679877526674 79.8168781987926 -10.6666108644025 1.02885369457853 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 303 596 6 1 ZTF_g 1382338842115 0 1.6995 99.0875 5.87275 26.1976 8.4943e-06 0.0418699 -0.100985 1.53803e-05 1352 30. 0.090233 0.050104 20.5784 26.1976 2 2459136.8388426 596120121 -60.3231662150874 22.9538470846697 -2.92336770891909 1.82447242278946 -19.4049096595717 44.7905749169068 -0.436154322172245 1.03732658310982 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 304 596 6 1 ZTF_r 1383205652115 0 1.4215 161.337 6.62104 26.2527 3.7104e-06 0.0277042 0.0979661 6.73215e-06 1356 30. 0.085318 0.05968 20.5859 26.2527 2 2459137.7056597 596120221 -72.0599742040612 25.5549731575661 -3.13670354169432 2.36277056183136 -67.7182615130335 52.4442984914274 -1.29993821752867 1.02743973862937 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 305 596 6 1 ZTF_g 1383235552115 0 1.686 76.5323 5.15797 25.895 1.44567e-05 0.0538359 -0.101879 2.72511e-05 1323 30. 0.110583 0.047487 20.4312 25.895 2 2459137.7355556 596120121 -11.6324303311637 22.118764496449 -0.585011490852737 1.47429724486927 30.0426868514881 43.1696806230201 0.700608057308816 1.04100107088838 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 306 596 6 1 ZTF_i 1383275262115 0 1.256 327.667 10.9336 26.2813 1.1656e-06 0.0234123 0.187051 7.2886e-06 1362 60. 0.075193 0.092338 20.15 26.2813 2 2459137.7752662 596120321 -349.549423287564 40.0936407480346 -9.69812765543675 2.86462896410225 -420.99076559068 85.6191429934609 -4.95013320386736 1.02577571246535 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 307 596 6 1 ZTF_r 1383337172115 0 1.5204 137.208 8.90076 26.0713 3.0017e-06 0.0249552 0.108168 5.36454e-06 1360 30. 0.058658 0.053587 20.1094 26.0713 2 2459137.8371759 596120221 -60.1739371386527 34.0899945903916 -1.96352437435937 2.43289638694273 -227.187219628371 69.6504168735709 -3.2837899454203 1.03095817621866 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 308 596 6 1 ZTF_r 1384122652115 0 1.8786 145.2 6.22263 26.1234 4.3064e-06 0.029669 0.0997928 7.82426e-06 1348 30. 0.106986 0.053722 20.4135 26.1234 2 2459138.6226505 596120221 -63.4767365424768 27.7182839848271 -2.54743465079101 3.63631466715517 125.113470356739 51.1392148695147 2.46300450836739 1.03613552022697 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 309 596 6 1 ZTF_r 1384135162115 0 1.6044 149.189 6.05724 26.1576 4.3735e-06 0.0299903 0.0932003 7.94829e-06 1352 30. 0.097998 0.053224 20.5506 26.1576 1 2459138.635162 596120221 -111.96571193351 27.2560794653172 -4.5695818443652 1.64881322166657 -121.500655441031 54.7648641969785 -2.23353004046533 1.03286443394819 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 310 596 6 1 ZTF_i 1384148802115 2097152 1.5137 380.459 8.81421 26.4321 8.329e-07 0.0197059 0.188328 5.24393e-06 1354 60. 0.057553 0.064682 20.4295 26.4321 2 2459138.6488079 596120321 -322.395779796171 36.1684974913749 -9.91547860046236 2.32475037762211 -376.61545357459 74.5297223605666 -5.08725872462875 1.02730444437577 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 311 596 6 1 ZTF_g 1384227512115 0 2.583 96.1525 4.71223 26.1369 1.55129e-05 0.0560421 -0.115343 2.88314e-05 1331 30. 0.16687 0.050597 20.4034 26.1369 1 2459138.7275116 596120121 -124.953416350269 28.2316858316587 -4.92341135909776 1.58807062676503 -160.001859047123 46.1632984109021 -3.48934080359077 1.06574457648051 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 312 596 6 1 ZTF_g 1384247622115 0 2.6698 96.1917 4.75851 26.1383 1.56817e-05 0.0560929 -0.118786 2.91941e-05 1323 30. 0.165155 0.056963 20.3688 26.1383 2 2459138.7476273 596120121 -126.635014503378 31.8919346942121 -4.41700345970211 1.29340802338594 -132.083340779658 51.5488748778803 -2.57955057203917 1.06126537515812 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 313 596 6 1 ZTF_r 1384287522115 0 2.1248 156.687 7.24365 26.2074 3.1496e-06 0.0255862 0.099255 5.68463e-06 1363 30. 0.079776 0.048338 20.2192 26.2074 2 2459138.7875231 596120221 -364.446532813235 34.461450116665 -11.7640016201578 1.67999594202591 -290.278036641889 62.58750463024 -4.669192000005 1.04457209821477 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 314 596 6 1 ZTF_i 1385166342115 2097152 1.3545 387.589 9.52635 26.4638 8.092e-07 0.019445 0.184955 5.02877e-06 1353 60. 0.067721 0.071757 20.4252 26.4638 2 2459139.6663426 596120321 -202.008090585271 37.3052705966082 -6.02356179678883 2.7668484631487 -339.367046423439 77.5177109596453 -4.40741475434449 1.02561756986838 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 315 596 6 1 ZTF_g 1385218282115 0 1.8984 99.2459 4.55785 26.2137 1.51451e-05 0.0558309 -0.157517 2.7617e-05 1348 30. 0.158007 0.045996 20.7588 26.2137 2 2459139.718287 596120121 -230.947702457228 24.2914654804922 -10.5758365714897 1.5928587681054 -210.319238911994 46.8068290664321 -4.52360809971236 1.03743548101861 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 316 596 6 1 ZTF_r 1385233322115 0 1.4351 158.753 6.52851 26.2377 3.7955e-06 0.0279769 0.0931503 6.87703e-06 1348 30. 0.084115 0.064216 20.5892 26.2377 2 2459139.7333218 596120221 -83.3151182987274 29.565246635161 -3.13470812912955 1.95610330759408 -232.565635569218 61.5966291041886 -3.8010518093351 1.02547440261674 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 317 596 6 1 ZTF_r 1385275972115 0 1.3916 149.164 7.22998 26.1694 3.5936e-06 0.0272946 0.0976786 6.46336e-06 1362 30. 0.084077 0.060893 20.4279 26.1694 2 2459139.7759722 596120221 -36.8936036456906 29.4676558051692 -1.39270870583224 3.18284325820153 -221.485303706051 59.9281561103343 -3.72073887204409 1.02565774643887 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 318 596 6 1 ZTF_r 1386118692115 0 1.4666 161.829 5.84231 26.2676 4.4677e-06 0.030173 0.0948649 8.19264e-06 1353 30. 0.093918 0.058798 20.7172 26.2676 2 2459140.6186921 596120221 49.9652503000399 28.3612854721803 1.959733231703 1.75656947243243 -77.8384339555779 56.9154741426656 -1.37682557278307 1.03000441468856 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 319 596 6 1 ZTF_r 1386137672115 0 1.4594 162.669 5.78261 26.2732 4.5943e-06 0.0306274 0.0894738 8.39592e-06 1354 30. 0.104964 0.066295 20.7553 26.2732 1 2459140.6376736 596120221 -43.44579677885 28.2842844262014 -1.70866676320474 1.98686831823482 21.0983483478821 57.5686963129805 0.368958275907794 1.02971140697673 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 320 596 6 1 ZTF_g 1386153222115 0 1.6764 102.579 4.41841 26.2663 1.7585e-05 0.0596188 -0.158638 3.24687e-05 1337 30. 0.15039 0.047544 20.9049 26.2663 2 2459140.6532292 596120121 -41.9938907172612 24.6410793804028 -1.89575053411174 1.7105667899649 -9.02926944660078 48.575421062927 -0.187133366976811 1.04040164477848 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 321 596 6 1 ZTF_g 1386173862115 0 1.7089 103.39 4.38792 26.2625 1.86052e-05 0.0612652 -0.155886 3.47072e-05 1343 30. 0.14945 0.049514 20.9054 26.2625 1 2459140.6738657 596120121 -118.065947723143 23.6952256225286 -5.54266474223247 1.66147249861556 -154.562557208118 46.6443534641303 -3.33595673146842 1.03914949589995 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 322 596 6 1 ZTF_r 1386233562115 0 1.5057 160.933 5.88145 26.2648 4.1882e-06 0.0291936 0.0897122 7.7001e-06 1347 30. 0.096663 0.060886 20.6978 26.2648 2 2459140.7335648 596120221 -43.6442086268792 26.0167027807269 -1.86607531818089 2.07721175209858 -262.125827388716 52.9984052317856 -4.97923020067209 1.02906380985374 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 323 596 6 1 ZTF_g 1386278952115 0 1.85 99.2633 4.92734 26.2092 1.47797e-05 0.0546427 -0.13932 2.7232e-05 1338 30. 0.129024 0.050437 20.7151 26.2092 2 2459140.7789583 596120121 -106.5358527097 22.8873998195645 -5.17790563128153 1.6057577151254 -164.793602416431 44.5228455808959 -3.72625546830001 1.04102385361373 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 324 596 6 1 ZTF_i 1386317802115 0 1.5676 379.044 11.3274 26.4461 5.487e-07 0.016252 0.185602 3.34398e-06 1354 60. 0.051367 0.054613 20.1906 26.4461 2 2459140.8178009 596120321 201.20937704886 45.8157171678146 4.88526951718592 1.70873328699439 -282.584188307702 92.8195322814778 -3.06495197812131 1.0282795900799 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 325 596 6 1 ZTF_r 1387171662115 0 1.669 160.066 6.32785 26.2651 3.8531e-06 0.0281234 0.0911488 6.98373e-06 1348 30. 0.095305 0.061006 20.5668 26.2651 2 2459141.6716667 596120221 -9.86684985372389 28.6684344366834 -0.382850610097693 1.71548797549059 154.982993314993 56.3699374800459 2.76790820900117 1.03058561935694 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 326 596 6 1 ZTF_g 1387218432115 2048 1.7783 7.14935 7.72344 23.3455 0.00167789 0.207904 0.0668177 0.00510265 277 30. 0.070413 0.056486 17.371 23.3455 2 2459141.7184375 596120121 260.939731743519 30.0705912206853 9.65279417247237 1.16121472397495 419.549469066947 57.5798882585504 7.33546333023897 1.04278682347015 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 327 596 6 1 ZTF_g 1387299522115 0 2.2177 62.7754 5.58903 25.6964 1.33501e-05 0.0500605 -0.090081 2.66129e-05 1261 30. 0.1099 0.051997 19.9222 25.6964 2 2459141.7995255 596120121 -155.057342060038 29.8770687874217 -5.77310091702626 1.12964737700729 -188.285028695962 53.1519670208825 -3.56624881112526 1.05113822958097 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 328 596 6 1 ZTF_r 1388141852115 0 1.444 166.819 6.21709 26.292 4.3996e-06 0.030097 0.0913236 8.04914e-06 1361 30. 0.09326 0.059197 20.6753 26.292 2 2459142.6418519 596120221 -83.4293925736409 29.225868030994 -3.17545866433577 2.1584363833763 -413.406123565367 59.3876348594983 -7.0080318668609 1.0283350350184 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 329 596 6 1 ZTF_i 1388295842115 0 1.9799 389.341 11.1712 26.4685 5.357e-07 0.0160325 0.184021 3.16559e-06 1363 60. 0.053734 0.048869 20.0045 26.4685 2 2459142.7958449 596120321 729.485313183556 54.1415686961745 14.9878907531027 2.21837564223346 397.57900189639 100.026574192717 4.00150382615 1.0383818982602 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 330 596 6 1 ZTF_g 1389187902115 0 1.9947 108.221 4.30423 26.2801 1.99486e-05 0.0641258 -0.156716 3.62841e-05 1344 30. 0.184407 0.045091 20.8815 26.2801 2 2459143.6879051 596120121 -159.28661829364 24.0850040570779 -7.35677323285092 1.7202840765362 -258.723935589628 44.3904856540876 -5.86761898058886 1.05048895508698 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 331 596 6 1 ZTF_r 1389222872115 0 1.4151 168.709 5.57275 26.2971 5.837e-06 0.0345872 0.0961831 1.05457e-05 1339 30. 0.110673 0.063024 20.7777 26.2971 2 2459143.7228704 596120221 -363.877468177742 25.7547424506293 -15.7163884394273 2.62179355236497 -504.078782197114 52.468365205727 -9.67199530245602 1.02946998636472 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 332 596 6 1 ZTF_i 1389233772115 2097152 1.2678 401.43 9.70508 26.4931 1.2539e-06 0.0241645 0.185083 7.79578e-06 1343 60. 0.072238 0.089547 20.4266 26.4931 2 2459143.7337731 596120321 -577.308342479388 36.5070412528867 -17.5908164856552 3.13297917622365 -761.909258267064 77.896707106251 -9.8468958374791 1.02465064420531 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 333 596 6 1 ZTF_g 1389361812115 0 2.2153 88.9277 5.25553 26.0628 1.19371e-05 0.0510071 -0.104422 2.19652e-05 1421 30. 0.128155 0.054981 20.3444 26.0628 2 2459143.8618171 596120121 -163.22962657721 26.4789614638543 -6.85729511773796 1.36442073409394 -28.5829134817983 47.5086174507346 -0.605688453856883 1.04641724448789 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 334 596 6 1 ZTF_g 1390131902115 0 1.8382 88.582 6.21667 26.0775 7.4659e-06 0.0388182 -0.0981228 1.39173e-05 1322 30. 0.089591 0.052069 20.3796 26.0775 2 2459144.6319097 596120121 16.3313004716633 25.8134521552938 0.70376794470813 1.40830370608763 30.5028102140221 49.8146926807715 0.616449620447892 1.03752133819024 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 335 596 6 1 ZTF_g 1390182322115 0 1.6334 60.3888 6.14995 25.63 1.08298e-05 0.0453349 -0.0687802 2.13866e-05 1268 30. 0.082718 0.049961 20.0134 25.63 1 2459144.6823264 596120121 -69.8675971421001 23.2869579204 -3.33747368513888 1.39619454966013 -74.272990013285 47.1684627294792 -1.58523764709386 1.03908520659588 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 336 596 6 1 ZTF_g 1390183262115 0 1.6224 61.3069 6.14938 25.6559 1.0347e-05 0.0442377 -0.0843095 2.02037e-05 1273 30. 0.083796 0.053037 20.0494 25.6559 2 2459144.6832639 596120121 -226.275887144965 23.2222344896078 -10.8389963809804 1.26772720010486 -250.156356432387 47.1156985186152 -5.34516481351075 1.03588594353421 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
